Generated by pymatgen.io.lammps.data.LammpsData

24948  atoms

    1  atom types

0.000000 54.504395  xlo xhi
0.000000 63.033596  ylo yhi
0.000000 104.937693  zlo zhi
1.432581 0.000000 0.000000  xy xz yz

Masses

1  55.85

Atoms

10387  1 14.026828 57.737813 90.885097
16525  1 13.137399 58.908607 88.863191
18604  1 14.850047 56.559627 88.866740
22862  1 16.504301 57.737813 90.885097
20782  1 14.751685 60.090151 90.857086
8407   1 14.562150 57.784703  9.950025
4151   1 15.556152 58.923718 92.871905
16624  1 13.078679 58.923718 92.871905
18703  1 15.049386 56.564997 92.873931
6328   1 13.520227 60.092527  9.982023
18802  1 15.997699 60.092527  9.982023
10486  1 15.354584 61.243135 12.013498
10585  1 15.271085 61.256096 16.070925
12576  1 14.594537 62.406603 14.027494
10684  1 15.241662 61.260224 20.119874
12675  1 14.508044 62.416195 18.088432
10783  1 15.224689 61.263536 24.164460
12774  1 14.472482 62.421551 22.137766
301    1 16.949955 62.421551 22.137766
10882  1 15.208903 61.266650 28.206747
12873  1 14.453418 62.425138 26.182007
400    1 16.930891 62.425138 26.182007
12972  1 14.441299 62.427707 30.224282
499    1 16.918772 62.427707 30.224282
10981  1 15.186555 61.270500 32.249618
13071  1 14.432852 62.429738 34.267716
598    1 16.910324 62.429738 34.267715
11080  1 15.135541 61.275507 36.297404
13170  1 14.430182 62.433102 38.312193
697    1 16.907655 62.433102 38.312193
795    1 13.177331 62.431748 42.380354
11179  1 14.811124 61.264741 40.369521
13269  1 15.654803 62.431748 42.380354
894    1 13.169569 62.431328 46.379249
11278  1 14.101496 61.254790 44.376025
13368  1 15.647041 62.431328 46.379249
23753  1 16.578968 61.254790 44.376025
993    1 13.162472 62.430279 50.420989
11377  1 14.032296 61.260599 48.402326
13467  1 15.639945 62.430278 50.420989
23852  1 16.509769 61.260599 48.402326
11476  1 14.004117 61.260601 52.446122
23951  1 16.481589 61.260601 52.446122
13566  1 13.154817 62.428682 54.468304
1093   1 15.632290 62.428682 54.468304
11575  1 13.984788 61.258341 56.493800
24050  1 16.462260 61.258341 56.493801
13665  1 13.146889 62.426972 58.517025
1192   1 15.624361 62.426972 58.517026
11674  1 13.969638 61.255852 60.542514
24149  1 16.447110 61.255851 60.542514
13764  1 13.139149 62.425869 62.566112
1291   1 15.616622 62.425869 62.566112
11773  1 13.957675 61.254401 64.591777
24248  1 16.435148 61.254401 64.591777
13863  1 13.131583 62.425695 66.615588
1390   1 15.609055 62.425695 66.615588
11872  1 13.948051 61.254141 68.641636
24347  1 16.425524 61.254141 68.641636
13962  1 13.123664 62.426381 70.665364
1489   1 15.601136 62.426381 70.665364
11971  1 13.939777 61.254719 72.691705
24446  1 16.417250 61.254719 72.691705
14061  1 13.114476 62.427801 74.714724
1588   1 15.591949 62.427801 74.714724
14160  1 13.102464 62.429994 78.762314
1687   1 15.579936 62.429994 78.762314
12070  1 13.931830 61.255861 76.740965
24545  1 16.409302 61.255861 76.740966
14259  1 13.084414 62.433417 82.806085
1786   1 15.561887 62.433417 82.806085
12169  1 13.922881 61.257636 80.787838
24644  1 16.400353 61.257636 80.787838
1885   1 15.529984 62.439645 86.842403
12268  1 13.910239 61.260727 84.829727
24743  1 16.387711 61.260727 84.829728
1984   1 15.476662 62.442617 90.876472
12367  1 13.886727 61.267795 88.859006
24842  1 16.364199 61.267795 88.859006
12477  1 14.952242 62.401225  9.940518
12466  1 13.948936 61.261259 92.867204
24941  1 16.426408 61.261259 92.867204
2083   1 15.996799  2.844213 11.957648
4162   1 17.513223  0.512798 11.964083
14557  1 18.474271  2.844213 11.957648
2182   1 15.825552  2.846070 16.024614
4261   1 17.325765  0.533908 16.046871
8419   1 19.133343  1.679644 13.994301
14656  1 18.303024  2.846070 16.024613
20893  1 16.655871  1.679644 13.994301
2281   1 15.733847  2.860011 20.092696
4360   1 17.253464  0.544028 20.106867
8518   1 19.007129  1.696566 18.068836
14755  1 18.211320  2.860011 20.092696
20992  1 16.529657  1.696566 18.068836
2380   1 15.690739  2.868233 24.149491
4459   1 17.220704  0.549655 24.156250
8617   1 18.949323  1.706142 22.127024
14854  1 18.168212  2.868234 24.149491
21091  1 16.471851  1.706142 22.127024
2479   1 15.679762  2.871124 28.200886
4558   1 17.206889  0.552644 28.201057
8716   1 18.924806  1.711045 26.176760
14953  1 18.157235  2.871124 28.200886
21190  1 16.447334  1.711045 26.176760
8815   1 18.924257  1.712094 30.223973
21289  1 16.446784  1.712094 30.223973
2578   1 15.703103  2.868091 32.253943
4657   1 17.209150  0.553348 32.245398
8914   1 18.958630  1.708711 34.275093
15052  1 18.180576  2.868090 32.253943
21388  1 16.481158  1.708711 34.275093
2677   1 15.795448  2.855036 36.321382
4756   1 17.246218  0.552546 36.293863
9013   1 19.107306  1.693907 38.347990
15151  1 18.272921  2.855036 36.321382
21487  1 16.629834  1.693907 38.347990
2776   1 16.059998  2.868485 40.389555
4855   1 17.549539  0.563273 40.366848
15250  1 18.537470  2.868485 40.389555
21586  1 17.160706  1.755782 42.404209
17427  1 15.767227  0.574720 44.373655
2875   1 16.433582  2.925347 44.409735
4954   1 18.244699  0.574720 44.373655
15349  1 18.911054  2.925347 44.409736
21685  1 17.399006  1.743308 46.394329
17526  1 15.822341  0.567539 48.400777
2974   1 16.571360  2.909882 48.417076
5053   1 18.299814  0.567539 48.400777
15448  1 19.048833  2.909882 48.417076
21784  1 17.455000  1.735564 50.425919
5152   1 15.835720  0.564888 52.444691
3074   1 19.100775  2.903623 52.451115
15547  1 16.623303  2.903623 52.451115
17626  1 18.313192  0.564888 52.444691
5251   1 15.839289  0.563653 56.492323
3173   1 19.126758  2.902999 56.494338
9409   1 17.476843  1.733386 54.469648
15646  1 16.649286  2.902999 56.494338
17725  1 18.316761  0.563654 56.492323
5350   1 15.838673  0.563184 60.540877
3272   1 19.140616  2.904369 60.540505
9508   1 17.487029  1.733382 58.516635
15745  1 16.663143  2.904369 60.540505
17824  1 18.316146  0.563184 60.540878
5449   1 15.835400  0.563356 64.589816
3371   1 19.146082  2.906090 64.587898
9607   1 17.490711  1.734162 62.564628
15844  1 16.668610  2.906090 64.587898
17923  1 18.312872  0.563356 64.589816
5548   1 15.829727  0.564191 68.639116
3470   1 19.144479  2.908012 68.635976
9706   1 17.489382  1.735319 66.613196
15943  1 16.667007  2.908012 68.635976
18022  1 18.307200  0.564191 68.639116
5647   1 15.821211  0.565765 72.688317
3569   1 19.135960  2.910628 72.683914
9805   1 17.483351  1.737022 70.661996
16042  1 16.658487  2.910628 72.683914
18121  1 18.298684  0.565765 72.688317
9904   1 17.471935  1.739598 74.710062
5746   1 15.808569  0.568215 76.736261
3668   1 19.119182  2.914457 76.730181
10003  1 17.452906  1.743385 78.755719
16141  1 16.641709  2.914457 76.730181
18220  1 18.286041  0.568215 76.736262
3767   1 19.090360  2.919860 80.772613
5845   1 15.788896  0.571851 80.781124
10102  1 17.421082  1.748815 82.796670
16240  1 16.612888  2.919860 80.772613
18319  1 18.266368  0.571851 80.781125
3866   1 19.041396  2.926577 84.809143
5944   1 15.755573  0.577480 84.820306
10201  1 17.365714  1.755310 86.831561
16339  1 16.563924  2.926576 84.809143
18418  1 18.233045  0.577480 84.820306
3965   1 18.949557  2.934346 88.834540
6043   1 15.695649  0.583287 88.854521
10300  1 17.243710  1.762757 90.849825
16438  1 16.472085  2.934346 88.834540
18517  1 18.173121  0.583288 88.854521
8320   1 19.400932  1.700930  9.933013
20794  1 16.923460  1.700929  9.933013
4064   1 18.757115  2.918268 92.857904
16537  1 16.279643  2.918267 92.857904
18616  1 17.981021  0.585563 92.861405
10399  1 19.387535  5.183193 11.964903
22873  1 16.910063  5.183192 11.964904
114    1 16.047006  6.337763 13.994692
6340   1 17.607121  4.004506 13.988057
10498  1 19.243214  5.168704 16.020163
12588  1 18.524478  6.337763 13.994692
22972  1 16.765742  5.168704 16.020163
213    1 15.939004  6.334045 18.052852
6439   1 17.485373  4.012030 18.054530
10597  1 19.153685  5.177532 20.084669
12687  1 18.416477  6.334045 18.052852
23071  1 16.676213  5.177531 20.084669
312    1 15.874245  6.342413 22.115555
6538   1 17.418328  4.023518 22.118398
10696  1 19.107575  5.186407 24.146248
12786  1 18.351717  6.342414 22.115555
23170  1 16.630102  5.186407 24.146248
411    1 15.848169  6.348006 26.176518
6637   1 17.391434  4.029432 26.175054
10795  1 19.099577  5.188754 28.204491
12885  1 18.325641  6.348006 26.176518
23269  1 16.622105  5.188754 28.204491
510    1 15.861772  6.345740 30.237504
6736   1 17.400287  4.028545 30.230384
12984  1 18.339244  6.345740 30.237503
609    1 15.923260  6.337109 34.300553
6835   1 17.459900  4.018474 34.293622
10894  1 19.134565  5.182370 32.265778
13083  1 18.400733  6.337109 34.300553
23368  1 16.657092  5.182370 32.265778
708    1 16.048635  6.343131 38.356205
6934   1 17.612258  4.011228 38.362219
10993  1 19.231395  5.172099 36.331443
13182  1 18.526107  6.343132 38.356204
23467  1 16.753923  5.172099 36.331444
807    1 16.253626  6.401585 42.396111
7033   1 17.912750  4.079173 42.402650
11092  1 19.424163  5.200161 40.382631
13281  1 18.731099  6.401586 42.396111
23566  1 16.946691  5.200161 40.382631
19605  1 15.653039  4.089075 46.420662
906    1 16.428053  6.424107 46.427591
7132   1 18.130512  4.089075 46.420662
13380  1 18.905526  6.424107 46.427591
23665  1 17.191857  5.257208 44.415203
19704  1 15.751425  4.076266 50.439554
1005   1 16.535754  6.416675 50.451842
7231   1 18.228897  4.076266 50.439554
13479  1 19.013226  6.416675 50.451842
23764  1 17.335435  5.252219 48.435351
11389  1 17.414324  5.243705 52.461344
7330   1 15.800165  4.072698 54.475401
1105   1 19.081752  6.412898 54.482367
11488  1 17.460777  5.243263 56.498529
13578  1 16.604280  6.412898 54.482367
19804  1 18.277637  4.072698 54.475401
7429   1 15.828092  4.073969 58.518165
1204   1 19.126097  6.415315 58.520469
11587  1 17.488891  5.246127 60.540952
13677  1 16.648625  6.415315 58.520469
19903  1 18.305565  4.073970 58.518166
7528   1 15.843244  4.076390 62.563633
1303   1 19.152647  6.419064 62.562744
11686  1 17.503240  5.249111 64.585957
13776  1 16.675175  6.419064 62.562744
20002  1 18.320717  4.076390 62.563633
7627   1 15.848309  4.078727 66.610514
1402   1 19.164354  6.422239 66.607560
11785  1 17.505986  5.251906 68.632424
13875  1 16.686882  6.422239 66.607560
20101  1 18.325781  4.078727 66.610514
7726   1 15.844427  4.081377 70.657969
1501   1 19.163082  6.425572 70.653669
11884  1 17.497944  5.255448 72.679066
13974  1 16.685609  6.425572 70.653669
20200  1 18.321899  4.081377 70.657969
7825   1 15.831293  4.085115 74.704609
1600   1 19.149067  6.430290 74.699274
14073  1 16.671595  6.430290 74.699273
20299  1 18.308766  4.085115 74.704609
1699   1 19.120180  6.436942 78.742058
7924   1 15.806474  4.090461 78.748376
11983  1 17.478021  5.260581 76.723944
14172  1 16.642708  6.436942 78.742058
20398  1 18.283946  4.090461 78.748376
1798   1 19.070840  6.444823 82.779675
8023   1 15.764164  4.097305 82.786987
12082  1 17.442364  5.267440 80.764722
14271  1 16.593368  6.444823 82.779675
20497  1 18.241637  4.097305 82.786987
1897   1 18.991075  6.449951 86.812211
8122   1 15.690718  4.104913 86.817249
12181  1 17.382254  5.275141 84.798903
14370  1 16.513603  6.449950 86.812211
20596  1 18.168190  4.104914 86.817249
1996   1 18.865928  6.437352 90.846545
12280  1 17.281850  5.277921 88.827919
14469  1 16.388455  6.437352 90.846545
20695  1 18.035728  4.102837 90.842992
15     1 16.208543  6.380485  9.949044
6241   1 17.807218  4.041924  9.939286
12489  1 18.686015  6.380485  9.949044
12379  1 17.116118  5.249043 92.862377
2094   1 16.214589  9.859043 11.990265
4173   1 17.805701  7.521874 11.976475
14568  1 18.692062  9.859044 11.990265
2193   1 16.102551  9.830780 16.038837
4272   1 17.680972  7.498186 16.026812
8430   1 19.424273  8.673169 14.006704
14667  1 18.580024  9.830780 16.038837
20904  1 16.946801  8.673168 14.006704
2292   1 16.028786  9.826620 20.093598
4371   1 17.599906  7.499682 20.085893
8529   1 19.327726  8.661557 18.060069
14766  1 18.506259  9.826620 20.093597
21003  1 16.850253  8.661557 18.060069
2391   1 15.989088  9.830546 24.151955
4470   1 17.556516  7.506393 24.147411
8628   1 19.268774  8.665221 22.119112
14865  1 18.466560  9.830546 24.151955
21102  1 16.791302  8.665221 22.119112
2490   1 15.982943  9.832291 28.211021
4569   1 17.550471  7.508077 28.208680
8727   1 19.244933  8.669420 26.179779
14964  1 18.460416  9.832291 28.211021
21201  1 16.767461  8.669420 26.179779
8826   1 19.257756  8.667993 30.240203
21300  1 16.780283  8.667993 30.240203
2589   1 16.012159  9.830601 32.267801
4668   1 17.585353  7.502821 32.270132
8925   1 19.310780  8.664877 34.297367
15063  1 18.489631  9.830601 32.267801
21399  1 16.833308  8.664877 34.297367
2688   1 16.081007  9.835486 36.317865
4767   1 17.668541  7.501100 36.327140
9024   1 19.412268  8.678512 38.345367
15162  1 18.558480  9.835486 36.317865
21498  1 16.934796  8.678512 38.345367
2787   1 16.197158  9.865993 40.359620
4866   1 17.814954  7.533122 40.371731
9123   1 19.565732  8.726376 42.385562
15261  1 18.674631  9.865993 40.359620
21597  1 17.088260  8.726376 42.385562
2886   1 16.337712  9.907048 44.400066
4965   1 17.994314  7.582649 44.410004
15360  1 18.815185  9.907048 44.400066
21696  1 17.230618  8.752822 46.423694
2985   1 16.453321  9.919067 48.437520
5064   1 18.124035  7.588232 48.440975
15459  1 18.930794  9.919066 48.437520
21795  1 17.335477  8.752998 50.455403
5163   1 15.735675  7.583295 52.469147
3085   1 19.022600  9.920019 52.470597
15558  1 16.545128  9.920019 52.470597
17637  1 18.213147  7.583295 52.469147
5262   1 15.798231  7.584103 56.502563
3184   1 19.096343  9.924468 56.504039
9420   1 17.414739  8.752553 54.486679
15657  1 16.618870  9.924468 56.504039
17736  1 18.275704  7.584103 56.502563
5361   1 15.839791  7.588442 60.541324
3283   1 19.149952  9.930924 60.540529
9519   1 17.472938  8.757034 58.521911
15756  1 16.672480  9.930924 60.540529
17835  1 18.317263  7.588442 60.541324
5460   1 15.863092  7.592332 64.583740
3382   1 19.182112  9.935436 64.580881
9618   1 17.510467  8.762018 62.561334
15855  1 16.704639  9.935436 64.580881
17934  1 18.340565  7.592332 64.583740
5559   1 15.870593  7.595596 68.628629
3481   1 19.194854  9.938609 68.624693
9717   1 17.529065  8.765579 66.604254
15954  1 16.717381  9.938609 68.624693
18033  1 18.348066  7.595596 68.628629
5658   1 15.863764  7.599740 72.674393
3580   1 19.190173  9.942809 72.670401
9816   1 17.531039  8.769121 70.649446
16053  1 16.712700  9.942809 72.670401
18132  1 18.341236  7.599740 72.674394
9915   1 17.517249  8.774411 74.694895
3679   1 19.168170  9.949442 76.715683
5757   1 15.842042  7.605875 76.718805
10014  1 17.486245  8.781923 78.738182
16152  1 16.690697  9.949441 76.715682
18231  1 18.319514  7.605875 76.718805
3778   1 19.126758  9.957570 80.758471
5856   1 15.802140  7.613763 80.759482
10113  1 17.434032  8.789660 82.777742
16251  1 16.649285  9.957570 80.758471
18330  1 18.279613  7.613763 80.759482
3877   1 19.061724  9.962261 84.798710
5955   1 15.737595  7.620462 84.795571
10212  1 17.354144  8.790792 86.815166
16350  1 16.584251  9.962261 84.798710
18429  1 18.215067  7.620462 84.795571
3976   1 18.966577  9.952409 88.839459
10311  1 17.237761  8.770548 90.855415
16449  1 16.489104  9.952409 88.839459
18528  1 18.116269  7.616359 88.830908
8331   1 19.562933  8.717064  9.961144
20805  1 17.085460  8.717063  9.961144
4075   1 18.835918  9.913640 92.883347
16548  1 16.358446  9.913640 92.883347
18627  1 17.971810  7.580893 92.871464
10410  1 19.571786 12.194790 12.005278
22884  1 17.094313 12.194790 12.005278
4184   1 17.967985 14.529432 12.020658
125    1 16.237128 13.343831 14.036436
6351   1 17.835280 11.008678 14.021154
10509  1 19.466862 12.164843 16.053040
12599  1 18.714601 13.343831 14.036436
22983  1 16.989389 12.164842 16.053040
4283   1 17.865376 14.499946 16.067407
224    1 16.151663 13.326427 18.084651
6450   1 17.746197 10.992663 18.071710
10608  1 19.397434 12.157674 20.104097
12698  1 18.629135 13.326427 18.084650
23082  1 16.919962 12.157674 20.104097
4382   1 17.797329 14.492461 20.114625
323    1 16.099147 13.325149 22.134779
6549   1 17.691725 10.992802 22.126494
10707  1 19.359653 12.159981 24.157657
12797  1 18.576619 13.325149 22.134778
23181  1 16.882180 12.159981 24.157657
4481   1 17.759544 14.494668 24.162780
422    1 16.075952 13.328365 26.186022
6648   1 17.669012 10.996024 26.183243
10806  1 19.351821 12.162520 28.211563
12896  1 18.553424 13.328366 26.186022
23280  1 16.874348 12.162520 28.211563
4580   1 17.749389 14.498290 28.211017
521    1 16.081353 13.331013 30.236085
6747   1 17.678338 10.996647 30.239010
12995  1 18.558826 13.331013 30.236085
620    1 16.117135 13.335929 34.281971
6846   1 17.721975 10.998460 34.290029
10905  1 19.374819 12.164182 32.262576
13094  1 18.594607 13.335929 34.281971
23379  1 16.897347 12.164182 32.262576
4679   1 17.767073 14.502221 32.256920
719    1 16.187174 13.352123 38.322662
6945   1 17.805436 11.014890 38.333633
11004  1 19.432040 12.172647 36.307658
13193  1 18.664646 13.352123 38.322662
23478  1 16.954567 12.172647 36.307658
4778   1 17.815290 14.511839 36.298457
818    1 16.288090 13.382170 42.362038
7044   1 17.927202 11.053298 42.373718
11103  1 19.527345 12.199303 40.347693
13292  1 18.765563 13.382170 42.362038
23577  1 17.049872 12.199303 40.347693
4877   1 17.895786 14.533669 40.336994
917    1 16.393799 13.404467 46.403431
7143   1 18.047644 11.078916 46.414575
11202  1 19.643264 12.232283 44.388483
13391  1 18.871271 13.404467 46.403431
23676  1 17.165791 12.232283 44.388483
4976   1 17.995476 14.559033 44.376988
1016   1 16.490823 13.414406 50.443706
7242   1 18.147793 11.085211 50.451758
13490  1 18.968295 13.414406 50.443706
23775  1 17.270892 12.246849 48.429061
5075   1 18.093775 14.573202 48.418433
11400  1 17.363909 12.253481 52.466424
17648  1 18.189274 14.584163 52.458575
1116   1 19.059661 13.425176 54.481316
11499  1 17.446644 12.263361 56.501771
13589  1 16.582188 13.425176 54.481316
19815  1 18.233372 11.090125 54.486177
17747  1 18.281602 14.600467 56.496139
7440   1 15.825449 11.098365 58.521022
5372   1 15.879791 14.614123 60.532647
1215   1 19.139890 13.438661 58.517191
11598  1 17.511193 12.272981 60.537712
13688  1 16.662418 13.438661 58.517191
19914  1 18.302921 11.098365 58.521022
17846  1 18.357264 14.614123 60.532647
7539   1 15.873305 11.104823 62.558736
5471   1 15.929562 14.619158 64.572180
1314   1 19.197742 13.446930 62.554532
11697  1 17.552077 12.277911 64.577051
13787  1 16.720269 13.446930 62.554532
20013  1 18.350777 11.104823 62.558736
17945  1 18.407034 14.619157 64.572180
7638   1 15.899017 11.108267 66.600465
1413   1 19.230871 13.449678 66.596136
11796  1 17.570623 12.280302 68.620672
13886  1 16.753398 13.449678 66.596136
20112  1 18.376490 11.108267 66.600465
5570   1 15.954602 14.619948 68.616690
18044  1 18.432074 14.619948 68.616691
7737   1 15.905014 11.111360 70.645547
1512   1 19.241773 13.451514 70.642116
11895  1 17.569145 12.283832 72.667371
13985  1 16.764300 13.451514 70.642116
20211  1 18.382487 11.111360 70.645547
5669   1 15.957419 14.621980 72.665364
18143  1 18.434892 14.621980 72.665364
1611   1 19.232140 13.455996 74.690751
7836   1 15.892689 11.116612 74.692013
14084  1 16.754668 13.455996 74.690751
20310  1 18.370162 11.116612 74.692013
1710   1 19.202036 13.463459 78.739854
7935   1 15.861484 11.124343 78.737560
11994  1 17.548322 12.290316 76.714940
14183  1 16.724564 13.463459 78.739854
20409  1 18.338957 11.124343 78.737560
5768   1 15.938888 14.627726 76.716197
18242  1 18.416361 14.627726 76.716198
1809   1 19.150094 13.469791 82.787921
8034   1 15.808982 11.131286 82.780959
12093  1 17.507156 12.298199 80.761439
14282  1 16.672621 13.469791 82.787921
20508  1 18.286455 11.131286 82.780960
5867   1 15.898614 14.635374 80.767190
18341  1 18.376086 14.635374 80.767190
1908   1 19.072766 13.465469 86.834805
12192  1 17.442858 12.301183 84.806443
14381  1 16.595293 13.465469 86.834805
20607  1 18.208127 11.128921 86.823368
18440  1 18.312114 14.637813 84.816993
2007   1 18.965115 13.437834 90.881237
12291  1 17.350300 12.287637 88.851313
14480  1 16.487643 13.437834 90.881237
20706  1 18.097887 11.103881 90.867369
18539  1 18.219924 14.622830 88.865120
26     1 16.356632 13.386787  9.989790
6252   1 17.960728 11.052349  9.974944
12500  1 18.834104 13.386787  9.989790
12390  1 17.226905 12.247007 92.897075
18638  1 18.097812 14.580912 92.911870
24865  1 19.704378 12.247007 92.897076
2105   1 16.357608 16.863289 12.035562
6263   1 18.094900 18.054054 10.019661
8342   1 19.704990 15.720650 10.004947
14579  1 18.835080 16.863289 12.035562
20816  1 17.227517 15.720649 10.004946
2204   1 16.252994 16.836293 16.080417
6362   1 17.968375 18.013930 14.064784
8441   1 19.585089 15.678767 14.051347
14678  1 18.730467 16.836293 16.080417
20915  1 17.107616 15.678767 14.051347
2303   1 16.184081 16.830850 20.123257
6461   1 17.880742 18.001594 18.106330
8540   1 19.499872 15.662658 18.096751
14777  1 18.661554 16.830850 20.123257
21014  1 17.022399 15.662657 18.096750
2402   1 16.145286 16.834063 24.166216
6560   1 17.826941 18.002980 22.146539
8639   1 19.447195 15.661996 22.141929
14876  1 18.622758 16.834063 24.166216
21113  1 16.969722 15.661996 22.141929
2501   1 16.132973 16.838632 28.209754
6659   1 17.801143 18.007759 26.187903
8738   1 19.422618 15.665915 26.187687
14975  1 18.610446 16.838632 28.209754
21212  1 16.945145 15.665915 26.187687
6758   1 17.800450 18.012596 30.229746
8837   1 19.424540 15.670034 30.232787
21311  1 16.947067 15.670034 30.232787
2600   1 16.146441 16.843682 32.252076
6857   1 17.825009 18.019036 34.269902
8936   1 19.454112 15.676336 34.274956
15074  1 18.623913 16.843682 32.252076
21410  1 16.976639 15.676336 34.274956
2699   1 16.187522 16.852860 36.291414
6956   1 17.876661 18.030526 38.307428
9035   1 19.513981 15.690567 38.313598
15173  1 18.664995 16.852860 36.291414
21509  1 17.036509 15.690567 38.313597
2798   1 16.257041 16.869607 40.328633
7055   1 17.952903 18.046190 42.344137
9134   1 19.600622 15.713055 42.351740
15272  1 18.734514 16.869607 40.328634
21608  1 17.123150 15.713055 42.351740
2897   1 16.345769 16.887703 44.367008
7154   1 18.042721 18.057987 46.382544
9233   1 19.696652 15.730572 46.392220
15371  1 18.823241 16.887703 44.367008
21707  1 17.219179 15.730572 46.392220
2996   1 16.440430 16.899205 48.407596
7253   1 18.140980 18.067796 50.423175
9332   1 19.793008 15.741658 50.433581
15470  1 18.917903 16.899205 48.407596
21806  1 17.315536 15.741658 50.433581
3096   1 19.018312 16.912683 52.448925
15569  1 16.540840 16.912683 52.448925
3195   1 19.123075 16.935974 56.488246
9431   1 17.414503 15.757906 54.473521
15668  1 16.645602 16.935974 56.488246
19826  1 18.250895 18.088675 54.464298
3294   1 19.211597 16.954143 60.525805
9530   1 17.506899 15.777730 58.510805
15767  1 16.734124 16.954143 60.525805
19925  1 18.359069 18.115769 58.502786
7550   1 15.962097 18.127187 62.542254
3393   1 19.270997 16.958585 64.566668
9629   1 17.575285 15.787846 62.548813
15866  1 16.793525 16.958585 64.566667
20024  1 18.439570 18.127187 62.542254
3492   1 19.303378 16.956837 68.613141
7649   1 16.012068 18.125957 66.587180
9728   1 17.616388 15.789132 66.591476
15965  1 16.825905 16.956837 68.613141
20123  1 18.489541 18.125957 66.587180
3591   1 19.311508 16.956584 72.664350
7748   1 16.035621 18.122670 70.637542
9827   1 17.633160 15.788819 70.639316
16064  1 16.834036 16.956583 72.664350
20222  1 18.513093 18.122670 70.637542
7847   1 16.034340 18.123634 74.691735
9926   1 17.627284 15.791820 74.690813
20321  1 18.511813 18.123634 74.691735
3690   1 19.296041 16.961141 76.718582
7946   1 16.008081 18.129995 78.748491
10025  1 17.598924 15.798790 78.743993
16163  1 16.818568 16.961140 76.718581
20420  1 18.485553 18.129996 78.748491
3789   1 19.256622 16.968867 80.774101
10124  1 17.547248 15.805280 82.796959
16262  1 16.779150 16.968867 80.774101
20519  1 18.433407 18.137591 82.806165
3888   1 19.191732 16.972369 84.828690
10223  1 17.469298 15.801046 86.847994
16361  1 16.714259 16.972369 84.828690
20618  1 18.352692 18.135773 86.861538
3987   1 19.097096 16.958375 88.879837
10322  1 17.360291 15.772675 90.896155
16460  1 16.619623 16.958375 88.879837
20717  1 18.237900 18.108678 90.911357
4086   1 18.970144 16.915458 92.926987
16559  1 16.492671 16.915457 92.926987
37     1 16.479494 20.386934 10.033192
4195   1 18.063533 21.530047 12.060198
10421  1 19.693955 19.196661 12.049120
12511  1 18.956967 20.386934 10.033192
22895  1 17.216482 19.196660 12.049120
136    1 16.339572 20.350127 14.075416
4294   1 17.944302 21.515727 16.095971
10520  1 19.583465 19.174519 16.090588
12610  1 18.817044 20.350127 14.075416
22994  1 17.105992 19.174519 16.090588
235    1 16.248153 20.343775 18.111692
4393   1 17.873146 21.518445 20.128943
10619  1 19.512712 19.172858 20.128456
12709  1 18.725626 20.343775 18.111693
23093  1 17.035240 19.172858 20.128456
334    1 16.194127 20.347627 22.147615
4492   1 17.835534 21.523688 24.165611
10718  1 19.473339 19.177404 24.167221
12808  1 18.671600 20.347627 22.147615
23192  1 16.995866 19.177403 24.167220
433    1 16.168563 20.352780 26.186551
4591   1 17.822495 21.528345 28.205697
10817  1 19.459845 19.182390 28.207914
12907  1 18.646036 20.352780 26.186551
23291  1 16.982372 19.182390 28.207914
532    1 16.166391 20.357549 30.227231
13006  1 18.643863 20.357549 30.227231
631    1 16.186613 20.363352 34.267195
4690   1 17.830289 21.533008 32.246640
10916  1 19.470075 19.187601 32.248602
13105  1 18.664086 20.363352 34.267195
23390  1 16.992603 19.187601 32.248602
730    1 16.230731 20.372040 38.304911
4789   1 17.859283 21.539325 36.286245
11015  1 19.505006 19.195502 36.287255
13204  1 18.708203 20.372040 38.304912
23489  1 17.027534 19.195502 36.287255
829    1 16.298153 20.381864 42.340645
4888   1 17.911010 21.547326 40.323311
11114  1 19.565523 19.207472 40.323756
13303  1 18.775625 20.381864 42.340645
23588  1 17.088051 19.207472 40.323756
928    1 16.383570 20.387506 46.376134
4987   1 17.984323 21.552710 44.357912
11213  1 19.646252 19.218747 44.360065
13402  1 18.861043 20.387506 46.376134
23687  1 17.168779 19.218747 44.360065
1027   1 16.486077 20.393570 50.414052
5086   1 18.077716 21.553835 48.392131
11312  1 19.739702 19.225736 48.398209
13501  1 18.963550 20.393570 50.414052
23786  1 17.262230 19.225736 48.398208
11411  1 17.370602 19.239525 52.439020
17659  1 18.197547 21.565082 52.430209
23886  1 19.848075 19.239525 52.439021
1127   1 19.089241 20.417745 54.454953
11510  1 17.492806 19.270314 56.479314
13600  1 16.611769 20.417746 54.454953
17758  1 18.345248 21.604006 56.470427
1226   1 19.219362 20.453166 58.494211
11609  1 17.597595 19.293015 60.518126
13699  1 16.741889 20.453166 58.494210
17857  1 18.471752 21.630601 60.510890
1325   1 19.314610 20.464505 62.536088
5482   1 16.077462 21.629326 64.558467
11708  1 17.667985 19.295587 64.561516
13798  1 16.837137 20.464505 62.536088
17956  1 18.554934 21.629326 64.558468
1424   1 19.374495 20.459443 66.584600
5581   1 16.126480 21.619997 68.611475
11807  1 17.708554 19.290351 68.610909
13897  1 16.897023 20.459443 66.584600
18055  1 18.603953 21.619996 68.611475
1523   1 19.405252 20.452738 70.637631
5680   1 16.146363 21.614346 72.666244
11906  1 17.722696 19.287305 72.664481
